0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
335.0365 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=200, pos=array([ 0.29981361, -0.39356477]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0377 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=157, pos=array([-0.22809042,  0.10563877]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
335.0453 	EXP 	fixation: autoDraw = False
335.0453 	EXP 	target: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = False
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	distr: autoDraw = True
335.0453 	EXP 	fixation: autoDraw = True
335.0453 	EXP 	target: autoDraw = True
335.1231 	DATA 	Mouse:  Left button up, pos=(545,163)
336.8549 	DATA 	Mouse: Left button down, pos=(293,168)
336.8586 	EXP 	New trial (rep=190, index=0): None
336.8604 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=18, pos=array([0.00289199, 0.25847299]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8617 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=322, pos=array([-0.41998699,  0.04583366]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8630 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=205, pos=array([-0.11669464,  0.48774377]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8642 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=270, pos=array([-0.36786894,  0.12710464]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8658 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=51, pos=array([-0.38775639,  0.2909355 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8670 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=347, pos=array([-0.09112568, -0.17408178]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8681 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=79, pos=array([0.43450235, 0.12504375]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8693 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=215, pos=array([ 0.40450353, -0.18079215]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8704 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=347, pos=array([-0.32837224,  0.02760203]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8717 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=274, pos=array([-0.47840159,  0.12231518]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
336.8795 	EXP 	fixation: autoDraw = False
336.8795 	EXP 	target: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = False
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	distr: autoDraw = True
336.8795 	EXP 	fixation: autoDraw = True
336.8795 	EXP 	target: autoDraw = True
336.9699 	DATA 	Mouse:  Left button up, pos=(293,168)
338.9089 	DATA 	Mouse: Left button down, pos=(1088,720)
338.9196 	EXP 	New trial (rep=191, index=0): None
338.9216 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=234, pos=array([-0.32942515,  0.18886907]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
338.9229 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=70, pos=array([-0.09119471, -0.49658681]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
338.9242 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=332, pos=array([-0.0218561 , -0.02629083]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
338.9255 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=254, pos=array([-0.09837475,  0.21386134]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
338.9268 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=211, pos=array([-0.3615443 ,  0.27304842]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
338.9333 	EXP 	fixation: autoDraw = False
338.9333 	EXP 	target: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = False
338.9333 	EXP 	distr: autoDraw = True
338.9333 	EXP 	distr: autoDraw = True
338.9333 	EXP 	distr: autoDraw = True
338.9333 	EXP 	distr: autoDraw = True
338.9333 	EXP 	distr: autoDraw = True
338.9333 	EXP 	fixation: autoDraw = True
338.9333 	EXP 	target: autoDraw = True
338.9853 	DATA 	Mouse:  Left button up, pos=(1088,719)
340.5044 	DATA 	Mouse: Left button down, pos=(524,360)
340.5082 	EXP 	New trial (rep=192, index=0): None
340.5100 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=323, pos=array([-0.04628403, -0.13151704]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5114 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=82, pos=array([-0.48806131,  0.34878817]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5127 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=354, pos=array([0.26169989, 0.15624705]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5141 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=287, pos=array([0.1032653 , 0.29067001]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5153 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=121, pos=array([-0.26055968,  0.05104664]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5167 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=0, pos=array([-0.06319134,  0.14988599]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
340.5180 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=102, pos=array([ 0.17286016, -0.05892068]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
